max1,min1,mid1,amp1,max2,min2,mid2,amp2,max3,min3,mid3,amp3,max4,min4,mid4,amp4,max5,min5,mid5,amp5,max6,min6,mid6,amp6
0.058,-0.058,0.0,0.116,0.102,-0.072,0.03,0.174,0.075,-0.124,-0.049,0.199,0.07,-0.099,-0.029,0.169,0.003,-0.001,0.002,0.004,0.002,-0.003,-0.001,0.005
0.126,-0.122,0.004,0.248,0.14,-0.112,0.028,0.252,0.112,-0.079,0.033,0.191,0.074,-0.112,-0.038,0.186,0.001,-0.004,-0.003,0.005,0.002,-0.003,-0.001,0.005
0.062,-0.097,-0.035,0.159,0.132,-0.104,0.028,0.236,0.004,-0.001,0.003,0.005,0.003,-0.003,0.0,0.006,0.106,-0.088,0.018,0.194,0.076,-0.131,-0.055,0.207
0.08,-0.112,-0.032,0.192,0.089,-0.116,-0.027,0.205,0.06,-0.18,-0.12,0.24,0.052,-0.064,-0.012,0.116,0.001,-0.004,-0.003,0.005,0.002,-0.004,-0.002,0.006
0.062,-0.118,-0.056,0.18,0.104,-0.102,0.002,0.206,0.09,-0.108,-0.018,0.198,0.045,-0.102,-0.057,0.147,0.003,-0.001,0.002,0.004,0.001,-0.004,-0.003,0.005
0.001,-0.004,-0.003,0.005,0.003,-0.003,0.0,0.006,0.071,-0.09,-0.019,0.161,0.092,-0.086,0.006,0.178,0.074,-0.062,0.012,0.136,0.102,-0.082,0.02,0.184
0.138,-0.082,0.056,0.22,0.114,-0.092,0.022,0.206,0.128,-0.036,0.092,0.164,0.126,-0.07,0.056,0.196,0.002,-0.004,-0.002,0.006,0.002,-0.002,0.0,0.004
0.059,-0.148,-0.089,0.207,0.112,-0.096,0.016,0.208,0.002,-0.002,0.0,0.004,0.002,-0.004,-0.002,0.006,0.086,-0.142,-0.056,0.228,0.084,-0.102,-0.018,0.186
0.071,-0.21,-0.139,0.281,0.074,-0.136,-0.062,0.21,0.029,-0.184,-0.155,0.213,0.102,-0.117,-0.015,0.219,0.002,-0.003,-0.001,0.005,0.003,-0.003,0.0,0.006
0.198,-0.182,0.016,0.38,0.213,-0.212,0.001,0.425,0.226,-0.142,0.084,0.368,0.126,-0.18,-0.054,0.306,0.002,-0.004,-0.002,0.006,0.002,-0.003,-0.001,0.005
0.132,-0.127,0.005,0.259,0.217,-0.117,0.1,0.334,0.158,-0.193,-0.035,0.351,0.186,-0.13,0.056,0.316,0.003,-0.001,0.002,0.004,0.002,-0.003,-0.001,0.005
0.12,-0.122,-0.002,0.242,0.087,-0.134,-0.047,0.221,0.15,-0.115,0.035,0.265,0.136,-0.128,0.008,0.264,0.001,-0.005,-0.004,0.006,0.002,-0.002,0.0,0.004
0.102,-0.102,0.0,0.204,0.168,-0.078,0.09,0.246,0.096,-0.148,-0.052,0.244,0.092,-0.186,-0.094,0.278,0.003,-0.002,0.001,0.005,0.002,-0.003,-0.001,0.005
0.002,-0.003,-0.001,0.005,0.002,-0.003,-0.001,0.005,0.053,-0.13,-0.077,0.183,0.112,-0.09,0.022,0.202,0.11,-0.146,-0.036,0.256,0.086,-0.099,-0.013,0.185
0.112,-0.204,-0.092,0.316,0.068,-0.137,-0.069,0.205,0.11,-0.161,-0.051,0.271,0.1,-0.118,-0.018,0.218,0.061,-0.148,-0.087,0.209,0.074,-0.146,-0.072,0.22
0.076,-0.083,-0.007,0.159,0.103,-0.099,0.004,0.202,0.102,-0.114,-0.012,0.216,0.082,-0.132,-0.05,0.214,0.003,-0.003,0.0,0.006,0.003,-0.002,0.001,0.005
0.103,-0.086,0.017,0.189,0.114,-0.104,0.01,0.218,0.004,-0.002,0.002,0.006,0.003,-0.002,0.001,0.005,0.104,-0.108,-0.004,0.212,0.098,-0.13,-0.032,0.228
0.06,-0.079,-0.019,0.139,0.1,-0.076,0.024,0.176,0.002,-0.004,-0.002,0.006,0.002,-0.003,-0.001,0.005,0.073,-0.15,-0.077,0.223,0.122,-0.14,-0.018,0.262
0.092,-0.088,0.004,0.18,0.088,-0.17,-0.082,0.258,0.136,-0.136,0.0,0.272,0.082,-0.092,-0.01,0.174,0.002,-0.003,-0.001,0.005,0.002,-0.004,-0.002,0.006
0.117,-0.09,0.027,0.207,0.094,-0.086,0.008,0.18,0.077,-0.086,-0.009,0.163,0.066,-0.102,-0.036,0.168,0.003,-0.003,0.0,0.006,0.002,-0.004,-0.002,0.006
0.146,-0.079,0.067,0.225,0.155,-0.126,0.029,0.281,0.147,-0.124,0.023,0.271,0.102,-0.094,0.008,0.196,0.001,-0.005,-0.004,0.006,0.002,-0.003,-0.001,0.005
0.08,-0.104,-0.024,0.184,0.087,-0.11,-0.023,0.197,0.084,-0.141,-0.057,0.225,0.132,-0.104,0.028,0.236,0.001,-0.004,-0.003,0.005,0.003,-0.002,0.001,0.005
0.124,-0.09,0.034,0.214,0.117,-0.09,0.027,0.207,0.108,-0.054,0.054,0.162,0.088,-0.097,-0.009,0.185,0.004,-0.004,0.0,0.008,0.002,-0.003,-0.001,0.005
0.003,-0.003,0.0,0.006,0.002,-0.002,0.0,0.004,0.077,-0.166,-0.089,0.243,0.071,-0.099,-0.028,0.17,0.072,-0.083,-0.011,0.155,0.086,-0.115,-0.029,0.201
0.155,-0.124,0.031,0.279,0.114,-0.097,0.017,0.211,0.128,-0.07,0.058,0.198,0.103,-0.086,0.017,0.189,0.166,-0.074,0.092,0.24,0.126,-0.102,0.024,0.228
0.003,-0.003,0.0,0.006,0.001,-0.003,-0.002,0.004,0.098,-0.134,-0.036,0.232,0.088,-0.144,-0.056,0.232,0.106,-0.116,-0.01,0.222,0.105,-0.088,0.017,0.193
0.001,-0.004,-0.003,0.005,0.002,-0.004,-0.002,0.006,0.205,-0.092,0.113,0.297,0.098,-0.076,0.022,0.174,0.098,-0.074,0.024,0.172,0.118,-0.118,0.0,0.236
0.076,-0.083,-0.007,0.159,0.098,-0.132,-0.034,0.23,0.053,-0.129,-0.076,0.182,0.11,-0.072,0.038,0.182,0.001,-0.004,-0.003,0.005,0.002,-0.005,-0.003,0.007
0.1,-0.094,0.006,0.194,0.148,-0.122,0.026,0.27,0.128,-0.184,-0.056,0.312,0.185,-0.144,0.041,0.329,0.001,-0.003,-0.002,0.004,0.002,-0.003,-0.001,0.005
0.128,-0.042,0.086,0.17,0.14,-0.1,0.04,0.24,0.112,-0.058,0.054,0.17,0.141,-0.102,0.039,0.243,0.003,-0.004,-0.001,0.007,0.002,-0.002,0.0,0.004
0.148,-0.098,0.05,0.246,0.162,-0.106,0.056,0.268,0.082,-0.146,-0.064,0.228,0.107,-0.096,0.011,0.203,0.001,-0.005,-0.004,0.006,0.002,-0.004,-0.002,0.006
0.07,-0.096,-0.026,0.166,0.077,-0.117,-0.04,0.194,0.061,-0.054,0.007,0.115,0.071,-0.134,-0.063,0.205,0.003,-0.003,0.0,0.006,0.001,-0.004,-0.003,0.005
0.1,-0.162,-0.062,0.262,0.162,-0.139,0.023,0.301,0.001,-0.004,-0.003,0.005,0.002,-0.004,-0.002,0.006,0.124,-0.122,0.002,0.246,0.12,-0.08,0.04,0.2
0.181,-0.076,0.105,0.257,0.143,-0.059,0.084,0.202,0.145,-0.052,0.093,0.197,0.126,-0.074,0.052,0.2,0.002,-0.004,-0.002,0.006,0.002,-0.004,-0.002,0.006
0.001,-0.004,-0.003,0.005,0.003,-0.004,-0.001,0.007,0.068,-0.095,-0.027,0.163,0.046,-0.052,-0.006,0.098,0.042,-0.067,-0.025,0.109,0.132,-0.124,0.008,0.256
0.149,-0.094,0.055,0.243,0.1,-0.092,0.008,0.192,0.064,-0.127,-0.063,0.191,0.138,-0.104,0.034,0.242,0.003,-0.002,0.001,0.005,0.002,-0.003,-0.001,0.005
0.17,-0.13,0.04,0.3,0.11,-0.122,-0.012,0.232,0.098,-0.136,-0.038,0.234,0.068,-0.085,-0.017,0.153,0.003,-0.004,-0.001,0.007,0.002,-0.003,-0.001,0.005
0.084,-0.117,-0.033,0.201,0.056,-0.148,-0.092,0.204,0.089,-0.144,-0.055,0.233,0.075,-0.17,-0.095,0.245,0.058,-0.117,-0.059,0.175,0.116,-0.096,0.02,0.212
0.066,-0.11,-0.044,0.176,0.098,-0.062,0.036,0.16,0.105,-0.132,-0.027,0.237,0.128,-0.104,0.024,0.232,0.096,-0.062,0.034,0.158,0.075,-0.086,-0.011,0.161
0.102,-0.086,0.016,0.188,0.1,-0.126,-0.026,0.226,0.076,-0.102,-0.026,0.178,0.087,-0.117,-0.03,0.204,0.075,-0.113,-0.038,0.188,0.096,-0.108,-0.012,0.204
0.104,-0.072,0.032,0.176,0.104,-0.104,0.0,0.208,0.088,-0.062,0.026,0.15,0.072,-0.095,-0.023,0.167,0.002,-0.004,-0.002,0.006,0.002,-0.004,-0.002,0.006
0.112,-0.118,-0.006,0.23,0.146,-0.098,0.048,0.244,0.096,-0.136,-0.04,0.232,0.072,-0.188,-0.116,0.26,0.068,-0.072,-0.004,0.14,0.003,-0.002,0.001,0.005
0.136,-0.074,0.062,0.21,0.138,-0.124,0.014,0.262,0.003,-0.001,0.002,0.004,0.002,-0.002,0.0,0.004,0.136,-0.074,0.062,0.21,0.103,-0.111,-0.008,0.214
0.116,-0.092,0.024,0.208,0.098,-0.124,-0.026,0.222,0.093,-0.135,-0.042,0.228,0.082,-0.102,-0.02,0.184,0.002,-0.003,-0.001,0.005,0.001,-0.004,-0.003,0.005
0.091,-0.118,-0.027,0.209,0.098,-0.144,-0.046,0.242,0.003,-0.001,0.002,0.004,0.002,-0.003,-0.001,0.005,0.124,-0.12,0.004,0.244,0.08,-0.118,-0.038,0.198
0.15,-0.1,0.05,0.25,0.126,-0.102,0.024,0.228,0.002,-0.003,-0.001,0.005,0.002,-0.004,-0.002,0.006,0.1,-0.111,-0.011,0.211,0.102,-0.066,0.036,0.168
0.12,-0.11,0.01,0.23,0.106,-0.101,0.005,0.207,0.143,-0.08,0.063,0.223,0.134,-0.09,0.044,0.224,0.003,-0.001,0.002,0.004,0.002,-0.003,-0.001,0.005
0.087,-0.146,-0.059,0.233,0.088,-0.09,-0.002,0.178,0.11,-0.144,-0.034,0.254,0.102,-0.104,-0.002,0.206,0.002,-0.003,-0.001,0.005,0.003,-0.002,0.001,0.005
0.061,-0.132,-0.071,0.193,0.077,-0.094,-0.017,0.171,0.001,-0.003,-0.002,0.004,0.002,-0.004,-0.002,0.006,0.05,-0.146,-0.096,0.196,0.068,-0.106,-0.038,0.174
0.096,-0.131,-0.035,0.227,0.172,-0.148,0.024,0.32,0.11,-0.15,-0.04,0.26,0.122,-0.144,-0.022,0.266,0.001,-0.004,-0.003,0.005,0.002,-0.003,-0.001,0.005
0.107,-0.092,0.015,0.199,0.096,-0.161,-0.065,0.257,0.002,-0.004,-0.002,0.006,0.002,-0.003,-0.001,0.005,0.114,-0.13,-0.016,0.244,0.152,-0.142,0.01,0.294
0.116,-0.102,0.014,0.218,0.11,-0.124,-0.014,0.234,0.121,-0.102,0.019,0.223,0.106,-0.08,0.026,0.186,0.001,-0.004,-0.003,0.005,0.001,-0.004,-0.003,0.005
0.105,-0.163,-0.058,0.268,0.118,-0.131,-0.013,0.249,0.121,-0.072,0.049,0.193,0.126,-0.156,-0.03,0.282,0.001,-0.004,-0.003,0.005,0.002,-0.003,-0.001,0.005
0.107,-0.154,-0.047,0.261,0.108,-0.117,-0.009,0.225,0.155,-0.078,0.077,0.233,0.138,-0.115,0.023,0.253,0.002,-0.003,-0.001,0.005,0.001,-0.004,-0.003,0.005
0.138,-0.12,0.018,0.258,0.082,-0.14,-0.058,0.222,0.094,-0.086,0.008,0.18,0.1,-0.115,-0.015,0.215,0.07,-0.124,-0.054,0.194,0.148,-0.108,0.04,0.256
0.11,-0.134,-0.024,0.244,0.154,-0.127,0.027,0.281,0.102,-0.094,0.008,0.196,0.168,-0.137,0.031,0.305,0.112,-0.15,-0.038,0.262,0.105,-0.148,-0.043,0.253
0.096,-0.102,-0.006,0.198,0.122,-0.178,-0.056,0.3,0.114,-0.113,0.001,0.227,0.089,-0.176,-0.087,0.265,0.002,-0.005,-0.003,0.007,0.002,-0.003,-0.001,0.005
0.114,-0.139,-0.025,0.253,0.096,-0.128,-0.032,0.224,0.075,-0.203,-0.128,0.278,0.066,-0.115,-0.049,0.181,0.002,-0.002,0.0,0.004,0.003,-0.003,0.0,0.006
0.138,-0.099,0.039,0.237,0.092,-0.058,0.034,0.15,0.155,-0.057,0.098,0.212,0.132,-0.07,0.062,0.202,0.002,-0.004,-0.002,0.006,0.0,-0.003,-0.003,0.003
0.092,-0.052,0.04,0.144,0.128,-0.097,0.031,0.225,0.126,-0.124,0.002,0.25,0.12,-0.102,0.018,0.222,0.003,-0.003,0.0,0.006,0.002,-0.004,-0.002,0.006
0.106,-0.154,-0.048,0.26,0.07,-0.14,-0.07,0.21,0.086,-0.086,0.0,0.172,0.118,-0.106,0.012,0.224,0.126,-0.191,-0.065,0.317,0.148,-0.104,0.044,0.252
0.146,-0.095,0.051,0.241,0.073,-0.124,-0.051,0.197,0.045,-0.163,-0.118,0.208,0.08,-0.098,-0.018,0.178,0.001,-0.004,-0.003,0.005,0.003,-0.004,-0.001,0.007
0.114,-0.052,0.062,0.166,0.08,-0.072,0.008,0.152,0.073,-0.099,-0.026,0.172,0.094,-0.098,-0.004,0.192,0.098,-0.09,0.008,0.188,0.105,-0.104,0.001,0.209
0.112,-0.106,0.006,0.218,0.134,-0.104,0.03,0.238,0.178,-0.122,0.056,0.3,0.096,-0.096,0.0,0.192,0.094,-0.096,-0.002,0.19,0.001,-0.003,-0.002,0.004
0.146,-0.086,0.06,0.232,0.149,-0.102,0.047,0.251,0.003,-0.003,0.0,0.006,0.003,-0.003,0.0,0.006,0.184,-0.076,0.108,0.26,0.102,-0.068,0.034,0.17
0.078,-0.081,-0.003,0.159,0.082,-0.098,-0.016,0.18,0.003,-0.002,0.001,0.005,0.002,-0.003,-0.001,0.005,0.122,-0.13,-0.008,0.252,0.114,-0.146,-0.032,0.26
0.112,-0.167,-0.055,0.279,0.153,-0.172,-0.019,0.325,0.156,-0.117,0.039,0.273,0.089,-0.108,-0.019,0.197,0.002,-0.004,-0.002,0.006,0.002,-0.003,-0.001,0.005
0.086,-0.172,-0.086,0.258,0.053,-0.174,-0.121,0.227,0.118,-0.17,-0.052,0.288,0.119,-0.14,-0.021,0.259,0.001,-0.003,-0.002,0.004,0.003,-0.004,-0.001,0.007
0.114,-0.174,-0.06,0.288,0.136,-0.118,0.018,0.254,0.136,-0.09,0.046,0.226,0.116,-0.182,-0.066,0.298,0.002,-0.004,-0.002,0.006,0.001,-0.004,-0.003,0.005
0.084,-0.104,-0.02,0.188,0.105,-0.132,-0.027,0.237,0.094,-0.116,-0.022,0.21,0.126,-0.142,-0.016,0.268,0.002,-0.004,-0.002,0.006,0.002,-0.002,0.0,0.004
0.183,-0.052,0.131,0.235,0.114,-0.072,0.042,0.186,0.002,-0.003,-0.001,0.005,0.002,-0.003,-0.001,0.005,0.162,-0.085,0.077,0.247,0.102,-0.1,0.002,0.202
0.07,-0.144,-0.074,0.214,0.128,-0.097,0.031,0.225,0.116,-0.15,-0.034,0.266,0.14,-0.163,-0.023,0.303,0.002,-0.003,-0.001,0.005,0.004,-0.003,0.001,0.007
0.074,-0.101,-0.027,0.175,0.082,-0.131,-0.049,0.213,0.12,-0.111,0.009,0.231,0.072,-0.122,-0.05,0.194,0.002,-0.004,-0.002,0.006,0.002,-0.003,-0.001,0.005
0.103,-0.131,-0.028,0.234,0.16,-0.139,0.021,0.299,0.092,-0.146,-0.054,0.238,0.098,-0.104,-0.006,0.202,0.03,-0.064,-0.034,0.094,0.002,-0.003,-0.001,0.005
0.123,-0.114,0.009,0.237,0.132,-0.139,-0.007,0.271,0.124,-0.076,0.048,0.2,0.004,-0.001,0.003,0.005,0.003,-0.003,0.0,0.006,0.172,-0.098,0.074,0.27
0.003,-0.003,0.0,0.006,0.003,-0.003,0.0,0.006,0.116,-0.136,-0.02,0.252,0.116,-0.182,-0.066,0.298,0.098,-0.15,-0.052,0.248,0.188,-0.234,-0.046,0.422
0.103,-0.142,-0.039,0.245,0.104,-0.113,-0.009,0.217,0.103,-0.172,-0.069,0.275,0.13,-0.134,-0.004,0.264,0.001,-0.004,-0.003,0.005,0.003,-0.003,0.0,0.006
0.12,-0.088,0.032,0.208,0.103,-0.083,0.02,0.186,0.126,-0.104,0.022,0.23,0.128,-0.108,0.02,0.236,0.002,-0.003,-0.001,0.005,0.001,-0.003,-0.002,0.004
0.102,-0.116,-0.014,0.218,0.136,-0.118,0.018,0.254,0.074,-0.134,-0.06,0.208,0.087,-0.17,-0.083,0.257,0.003,-0.003,0.0,0.006,0.003,-0.002,0.001,0.005
0.077,-0.104,-0.027,0.181,0.156,-0.139,0.017,0.295,0.073,-0.104,-0.031,0.177,0.145,-0.12,0.025,0.265,0.002,-0.003,-0.001,0.005,0.002,-0.002,0.0,0.004
0.126,-0.127,-0.001,0.253,0.14,-0.092,0.048,0.232,0.082,-0.117,-0.035,0.199,0.114,-0.076,0.038,0.19,0.003,-0.003,0.0,0.006,0.002,-0.003,-0.001,0.005
0.151,-0.178,-0.027,0.329,0.146,-0.124,0.022,0.27,0.082,-0.139,-0.057,0.221,0.064,-0.114,-0.05,0.178,0.001,-0.004,-0.003,0.005,0.003,-0.002,0.001,0.005
0.15,-0.148,0.002,0.298,0.174,-0.139,0.035,0.313,0.151,-0.152,-0.001,0.303,0.096,-0.146,-0.05,0.242,0.003,-0.004,-0.001,0.007,0.002,-0.003,-0.001,0.005
0.086,-0.118,-0.032,0.204,0.174,-0.106,0.068,0.28,0.124,-0.084,0.04,0.208,0.164,-0.076,0.088,0.24,0.002,-0.004,-0.002,0.006,0.002,-0.002,0.0,0.004
0.003,-0.004,-0.001,0.007,0.002,-0.003,-0.001,0.005,0.015,-0.166,-0.151,0.181,0.073,-0.115,-0.042,0.188,0.093,-0.111,-0.018,0.204,0.11,-0.111,-0.001,0.221
0.132,-0.03,0.102,0.162,0.098,-0.076,0.022,0.174,0.002,-0.003,-0.001,0.005,0.003,-0.004,-0.001,0.007,0.188,-0.013,0.175,0.201,0.093,-0.076,0.017,0.169
0.07,-0.124,-0.054,0.194,0.103,-0.106,-0.003,0.209,0.001,-0.004,-0.003,0.005,0.002,-0.004,-0.002,0.006,0.086,-0.15,-0.064,0.236,0.05,-0.189,-0.139,0.239
0.136,-0.066,0.07,0.202,0.138,-0.124,0.014,0.262,0.001,-0.004,-0.003,0.005,0.003,-0.002,0.001,0.005,0.132,-0.08,0.052,0.212,0.164,-0.069,0.095,0.233
0.12,-0.106,0.014,0.226,0.145,-0.111,0.034,0.256,0.118,-0.115,0.003,0.233,0.1,-0.102,-0.002,0.202,-0.001,-0.005,-0.006,0.004,0.003,-0.002,0.001,0.005
0.035,-0.165,-0.13,0.2,0.053,-0.108,-0.055,0.161,0.002,-0.003,-0.001,0.005,0.002,-0.002,0.0,0.004,0.042,-0.166,-0.124,0.208,0.071,-0.124,-0.053,0.195
0.002,-0.004,-0.002,0.006,0.002,-0.004,-0.002,0.006,0.175,-0.064,0.111,0.239,0.122,-0.138,-0.016,0.26,0.106,-0.098,0.008,0.204,0.132,-0.09,0.042,0.222
0.072,-0.15,-0.078,0.222,0.048,-0.114,-0.066,0.162,0.001,-0.004,-0.003,0.005,0.001,-0.003,-0.002,0.004,0.04,-0.165,-0.125,0.205,0.121,-0.106,0.015,0.227
0.13,-0.118,0.012,0.248,0.172,-0.14,0.032,0.312,0.172,-0.141,0.031,0.313,0.132,-0.102,0.03,0.234,0.002,-0.004,-0.002,0.006,0.002,-0.004,-0.002,0.006
0.207,-0.14,0.067,0.347,0.166,-0.088,0.078,0.254,0.002,-0.003,-0.001,0.005,0.002,-0.004,-0.002,0.006,0.14,-0.094,0.046,0.234,0.098,-0.106,-0.008,0.204
0.108,-0.092,0.016,0.2,0.089,-0.108,-0.019,0.197,0.002,-0.003,-0.001,0.005,0.003,-0.003,0.0,0.006,0.061,-0.064,-0.003,0.125,0.136,-0.074,0.062,0.21
0.138,-0.131,0.007,0.269,0.112,-0.122,-0.01,0.234,0.003,-0.003,0.0,0.006,0.001,-0.004,-0.003,0.005,0.103,-0.146,-0.043,0.249,0.071,-0.13,-0.059,0.201
0.082,-0.106,-0.024,0.188,0.108,-0.09,0.018,0.198,0.128,-0.131,-0.003,0.259,0.08,-0.1,-0.02,0.18,0.107,-0.101,0.006,0.208,0.003,-0.004,-0.001,0.007
0.086,-0.099,-0.013,0.185,0.102,-0.096,0.006,0.198,0.143,-0.054,0.089,0.197,0.119,-0.074,0.045,0.193,0.0,-0.004,-0.004,0.004,0.002,-0.004,-0.002,0.006
0.059,-0.133,-0.074,0.192,0.112,-0.133,-0.021,0.245,-0.002,-0.004,-0.006,0.002,0.001,-0.004,-0.003,0.005,0.096,-0.098,-0.002,0.194,0.096,-0.096,0.0,0.192
-0.001,-0.004,-0.005,0.003,0.002,-0.003,-0.001,0.005,0.106,-0.142,-0.036,0.248,0.11,-0.106,0.004,0.216,0.134,-0.128,0.006,0.262,0.141,-0.203,-0.062,0.344
0.002,-0.004,-0.002,0.006,0.002,-0.003,-0.001,0.005,0.11,-0.059,0.051,0.169,0.096,-0.104,-0.008,0.2,0.116,-0.116,0.0,0.232,0.13,-0.078,0.052,0.208
0.122,-0.161,-0.039,0.283,0.162,-0.096,0.066,0.258,0.004,-0.002,0.002,0.006,0.003,-0.004,-0.001,0.007,0.098,-0.136,-0.038,0.234,0.132,-0.142,-0.01,0.274
0.138,-0.099,0.039,0.237,0.122,-0.106,0.016,0.228,-0.002,-0.006,-0.008,0.004,0.003,-0.003,0.0,0.006,0.154,-0.09,0.064,0.244,0.14,-0.086,0.054,0.226
0.114,-0.084,0.03,0.198,0.112,-0.112,0.0,0.224,0.168,-0.108,0.06,0.276,0.098,-0.138,-0.04,0.236,0.001,-0.003,-0.002,0.004,0.002,-0.002,0.0,0.004
0.001,-0.003,-0.002,0.004,0.002,-0.004,-0.002,0.006,0.053,-0.142,-0.089,0.195,0.093,-0.099,-0.006,0.192,0.145,-0.141,0.004,0.286,0.089,-0.116,-0.027,0.205
0.098,-0.088,0.01,0.186,0.128,-0.184,-0.056,0.312,0.19,-0.136,0.054,0.326,0.001,-0.003,-0.002,0.004,0.003,-0.002,0.001,0.005,0.096,-0.152,-0.056,0.248
0.116,-0.096,0.02,0.212,0.18,-0.16,0.02,0.34,0.089,-0.102,-0.013,0.191,0.105,-0.129,-0.024,0.234,0.004,-0.003,0.001,0.007,0.001,-0.004,-0.003,0.005
0.13,-0.148,-0.018,0.278,0.082,-0.137,-0.055,0.219,0.074,-0.14,-0.066,0.214,0.104,-0.068,0.036,0.172,0.001,-0.004,-0.003,0.005,0.003,-0.002,0.001,0.005
0.07,-0.081,-0.011,0.151,0.1,-0.102,-0.002,0.202,0.094,-0.095,-0.001,0.189,0.084,-0.065,0.019,0.149,0.002,-0.004,-0.002,0.006,0.002,-0.004,-0.002,0.006
0.103,-0.137,-0.034,0.24,0.082,-0.108,-0.026,0.19,0.082,-0.097,-0.015,0.179,0.064,-0.104,-0.04,0.168,0.003,-0.002,0.001,0.005,0.002,-0.004,-0.002,0.006
0.092,-0.113,-0.021,0.205,0.098,-0.116,-0.018,0.214,0.108,-0.078,0.03,0.186,0.071,-0.065,0.006,0.136,0.002,-0.003,-0.001,0.005,0.003,-0.003,0.0,0.006
0.132,-0.178,-0.046,0.31,0.13,-0.231,-0.101,0.361,0.143,-0.152,-0.009,0.295,0.108,-0.152,-0.044,0.26,0.003,-0.004,-0.001,0.007,0.001,-0.004,-0.003,0.005
0.05,-0.086,-0.036,0.136,0.059,-0.096,-0.037,0.155,0.003,-0.004,-0.001,0.007,0.001,-0.004,-0.003,0.005,0.093,-0.132,-0.039,0.225,0.096,-0.135,-0.039,0.231
0.002,-0.004,-0.002,0.006,0.001,-0.003,-0.002,0.004,0.158,-0.062,0.096,0.22,0.142,-0.051,0.091,0.193,0.138,-0.069,0.069,0.207,0.148,-0.104,0.044,0.252
0.096,-0.124,-0.028,0.22,0.087,-0.138,-0.051,0.225,0.102,-0.144,-0.042,0.246,0.093,-0.178,-0.085,0.271,0.001,-0.004,-0.003,0.005,0.001,-0.004,-0.003,0.005
0.002,-0.004,-0.002,0.006,0.002,-0.002,0.0,0.004,0.153,-0.115,0.038,0.268,0.075,-0.104,-0.029,0.179,0.108,-0.102,0.006,0.21,0.116,-0.146,-0.03,0.262
0.119,-0.154,-0.035,0.273,0.198,-0.074,0.124,0.272,0.145,-0.074,0.071,0.219,0.107,-0.106,0.001,0.213,0.001,-0.004,-0.003,0.005,0.003,-0.002,0.001,0.005
0.168,-0.148,0.02,0.316,0.094,-0.142,-0.048,0.236,0.001,-0.004,-0.003,0.005,0.003,-0.003,0.0,0.006,0.077,-0.218,-0.141,0.295,0.061,-0.092,-0.031,0.153
0.08,-0.094,-0.014,0.174,0.126,-0.106,0.02,0.232,0.1,-0.122,-0.022,0.222,0.145,-0.12,0.025,0.265,0.141,-0.088,0.053,0.229,0.078,-0.097,-0.019,0.175
0.105,-0.122,-0.017,0.227,0.128,-0.108,0.02,0.236,0.148,-0.101,0.047,0.249,0.094,-0.111,-0.017,0.205,0.002,-0.003,-0.001,0.005,0.003,-0.004,-0.001,0.007
0.11,-0.084,0.026,0.194,0.134,-0.102,0.032,0.236,0.153,-0.064,0.089,0.217,0.09,-0.09,0.0,0.18,0.002,-0.003,-0.001,0.005,0.003,-0.004,-0.001,0.007
0.064,-0.146,-0.082,0.21,0.077,-0.124,-0.047,0.201,0.03,-0.139,-0.109,0.169,0.07,-0.097,-0.027,0.167,0.003,-0.004,-0.001,0.007,0.002,-0.004,-0.002,0.006
0.151,-0.106,0.045,0.257,0.116,-0.12,-0.004,0.236,0.078,-0.14,-0.062,0.218,0.098,-0.094,0.004,0.192,0.001,-0.004,-0.003,0.005,0.002,-0.003,-0.001,0.005
0.08,-0.138,-0.058,0.218,0.071,-0.102,-0.031,0.173,0.123,-0.096,0.027,0.219,0.116,-0.14,-0.024,0.256,0.078,-0.139,-0.061,0.217,0.077,-0.115,-0.038,0.192
0.074,-0.154,-0.08,0.228,0.096,-0.112,-0.016,0.208,0.117,-0.095,0.022,0.212,0.068,-0.11,-0.042,0.178,0.092,-0.117,-0.025,0.209,0.107,-0.124,-0.017,0.231
0.142,-0.036,0.106,0.178,0.172,-0.098,0.074,0.27,0.156,-0.049,0.107,0.205,0.128,-0.099,0.029,0.227,0.002,-0.005,-0.003,0.007,0.002,-0.004,-0.002,0.006
0.128,-0.146,-0.018,0.274,0.145,-0.16,-0.015,0.305,0.2,-0.098,0.102,0.298,0.178,-0.11,0.068,0.288,0.002,-0.004,-0.002,0.006,0.002,-0.003,-0.001,0.005
0.134,-0.133,0.001,0.267,0.134,-0.098,0.036,0.232,0.096,-0.1,-0.004,0.196,0.122,-0.154,-0.032,0.276,0.002,-0.003,-0.001,0.005,0.002,-0.004,-0.002,0.006
0.07,-0.133,-0.063,0.203,0.102,-0.092,0.01,0.194,0.152,-0.081,0.071,0.233,0.086,-0.094,-0.008,0.18,0.002,-0.004,-0.002,0.006,0.002,-0.003,-0.001,0.005
0.179,-0.122,0.057,0.301,0.12,-0.115,0.005,0.235,0.128,-0.11,0.018,0.238,0.107,-0.088,0.019,0.195,0.002,-0.003,-0.001,0.005,0.002,-0.004,-0.002,0.006
0.09,-0.138,-0.048,0.228,0.08,-0.18,-0.1,0.26,0.091,-0.084,0.007,0.175,0.134,-0.112,0.022,0.246,0.074,-0.114,-0.04,0.188,0.112,-0.111,0.001,0.223
