max1,min1,mid1,amp1,max2,min2,mid2,amp2,max3,min3,mid3,amp3,max4,min4,mid4,amp4,max5,min5,mid5,amp5,max6,min6,mid6,amp6
0.966,-1.036,-0.07,2.002,0.728,-0.721,0.007,1.449,0.5,-0.65,-0.15,1.15,0.652,-0.714,-0.062,1.366,0.002,-0.004,-0.002,0.006,0.002,-0.003,-0.001,0.005
1.036,-1.077,-0.041,2.113,0.768,-0.82,-0.052,1.588,0.508,-0.642,-0.134,1.15,0.684,-0.768,-0.084,1.452,0.003,-0.002,0.001,0.005,0.002,-0.003,-0.001,0.005
1.004,-1.028,-0.024,2.032,0.722,-0.689,0.033,1.411,0.542,-0.532,0.01,1.074,0.694,-0.69,0.004,1.384,0.003,-0.003,0.0,0.006,0.002,-0.003,-0.001,0.005
1.006,-0.938,0.068,1.944,0.692,-0.726,-0.034,1.418,0.48,-0.536,-0.056,1.016,0.683,-0.658,0.025,1.341,0.002,-0.003,-0.001,0.005,0.002,-0.003,-0.001,0.005
1.008,-0.997,0.011,2.005,0.694,-0.784,-0.09,1.478,0.52,-0.682,-0.162,1.202,0.638,-0.682,-0.044,1.32,0.0,-0.004,-0.004,0.004,0.002,-0.003,-0.001,0.005
0.921,-0.93,-0.009,1.851,1.179,-1.188,-0.009,2.367,0.968,-1.07,-0.102,2.038,0.696,-0.774,-0.078,1.47,0.582,-0.574,0.008,1.156,0.69,-0.742,-0.052,1.432
0.55,-0.56,-0.01,1.11,0.712,-0.63,0.082,1.342,0.001,-0.005,-0.004,0.006,0.003,-0.002,0.001,0.005,0.894,-0.918,-0.024,1.812,1.04,-1.129,-0.089,2.169
0.6,-0.558,0.042,1.158,0.671,-0.662,0.009,1.333,0.002,-0.004,-0.002,0.006,0.002,-0.002,0.0,0.004,0.994,-0.955,0.039,1.949,1.272,-1.115,0.157,2.387
0.958,-0.989,-0.031,1.947,0.744,-0.745,-0.001,1.489,0.535,-0.554,-0.019,1.089,0.61,-0.676,-0.066,1.286,0.001,-0.004,-0.003,0.005,0.001,-0.004,-0.003,0.005
0.001,-0.004,-0.003,0.005,0.002,-0.003,-0.001,0.005,0.976,-0.892,0.084,1.868,1.112,-1.135,-0.023,2.247,1.03,-0.969,0.061,1.999,0.785,-0.732,0.053,1.517
0.596,-0.582,0.014,1.178,0.656,-0.694,-0.038,1.35,0.003,-0.003,0.0,0.006,0.002,-0.003,-0.001,0.005,0.944,-1.036,-0.092,1.98,1.14,-1.144,-0.004,2.284
0.996,-1.04,-0.044,2.036,0.742,-0.744,-0.002,1.486,0.524,-0.595,-0.071,1.119,0.62,-0.686,-0.066,1.306,0.0,-0.004,-0.004,0.004,0.001,-0.004,-0.003,0.005
1.022,-1.034,-0.012,2.056,0.635,-0.719,-0.084,1.354,0.448,-0.594,-0.146,1.042,0.616,-0.695,-0.079,1.311,0.002,-0.003,-0.001,0.005,0.001,-0.004,-0.003,0.005
1.002,-1.036,-0.034,2.038,0.742,-0.743,-0.001,1.485,0.539,-0.601,-0.062,1.14,0.764,-0.746,0.018,1.51,0.002,-0.004,-0.002,0.006,0.002,-0.003,-0.001,0.005
1.034,-0.92,0.114,1.954,0.679,-0.756,-0.077,1.435,0.526,-0.613,-0.087,1.139,0.661,-0.786,-0.125,1.447,0.001,-0.004,-0.003,0.005,0.001,-0.003,-0.002,0.004
0.964,-1.018,-0.054,1.982,0.702,-0.721,-0.019,1.423,0.462,-0.585,-0.123,1.047,0.635,-0.67,-0.035,1.305,0.001,-0.004,-0.003,0.005,0.001,-0.004,-0.003,0.005
1.014,-0.991,0.023,2.005,0.722,-0.67,0.052,1.392,0.505,-0.573,-0.068,1.078,0.7,-0.599,0.101,1.299,0.002,-0.004,-0.002,0.006,0.002,-0.003,-0.001,0.005
1.022,-1.028,-0.006,2.05,0.746,-0.707,0.039,1.453,0.515,-0.642,-0.127,1.157,0.694,-0.738,-0.044,1.432,0.002,-0.004,-0.002,0.006,0.002,-0.004,-0.002,0.006
1.042,-0.995,0.047,2.037,0.712,-0.743,-0.031,1.455,0.624,-0.619,0.005,1.243,0.73,-0.722,0.008,1.452,0.002,-0.003,-0.001,0.005,0.002,-0.004,-0.002,0.006
1.008,-1.048,-0.04,2.056,0.744,-0.713,0.031,1.457,0.626,-0.562,0.064,1.188,0.702,-0.662,0.04,1.364,0.001,-0.004,-0.003,0.005,0.002,-0.004,-0.002,0.006
0.928,-0.956,-0.028,1.884,0.642,-0.69,-0.048,1.332,0.474,-0.51,-0.036,0.984,0.629,-0.72,-0.091,1.349,0.001,-0.004,-0.003,0.005,0.002,-0.003,-0.001,0.005
0.552,-0.556,-0.004,1.108,0.662,-0.67,-0.008,1.332,0.001,-0.004,-0.003,0.005,0.001,-0.004,-0.003,0.005,0.893,-0.884,0.009,1.777,1.104,-1.09,0.014,2.194
1.028,-1.002,0.026,2.03,0.7,-0.735,-0.035,1.435,0.58,-0.64,-0.06,1.22,0.684,-0.723,-0.039,1.407,0.001,-0.004,-0.003,0.005,0.002,-0.004,-0.002,0.006
0.541,-0.658,-0.117,1.199,0.712,-0.733,-0.021,1.445,0.001,-0.003,-0.002,0.004,0.002,-0.003,-0.001,0.005,0.882,-0.943,-0.061,1.825,1.138,-1.111,0.027,2.249
0.002,-0.004,-0.002,0.006,0.003,-0.002,0.001,0.005,0.864,-0.922,-0.058,1.786,1.116,-1.094,0.022,2.21,1.03,-0.964,0.066,1.994,0.669,-0.75,-0.081,1.419
1.128,-1.046,0.082,2.174,0.85,-0.742,0.108,1.592,0.636,-0.638,-0.002,1.274,0.854,-0.691,0.163,1.545,0.001,-0.005,-0.004,0.006,0.003,-0.002,0.001,0.005
0.656,-0.492,0.164,1.148,0.755,-0.654,0.101,1.409,0.002,-0.002,0.0,0.004,0.002,-0.003,-0.001,0.005,1.008,-0.934,0.074,1.942,1.173,-1.173,0.0,2.346
1.06,-1.038,0.022,2.098,0.786,-0.749,0.037,1.535,0.576,-0.558,0.018,1.134,0.673,-0.747,-0.074,1.42,0.002,-0.003,-0.001,0.005,0.002,-0.002,0.0,0.004
0.938,-0.974,-0.036,1.912,0.69,-0.707,-0.017,1.397,0.511,-0.54,-0.029,1.051,0.722,-0.71,0.012,1.432,-0.002,-0.007,-0.009,0.005,0.002,-0.003,-0.001,0.005
0.82,-0.92,-0.1,1.74,1.125,-1.146,-0.021,2.271,0.932,-1.012,-0.08,1.944,0.706,-0.743,-0.037,1.449,0.473,-0.518,-0.045,0.991,0.65,-0.7,-0.05,1.35
1.034,-1.06,-0.026,2.094,0.708,-0.726,-0.018,1.434,0.561,-0.516,0.045,1.077,0.696,-0.695,0.001,1.391,0.001,-0.004,-0.003,0.005,0.001,-0.004,-0.003,0.005
1.067,-1.02,0.047,2.087,0.718,-0.689,0.029,1.407,0.634,-0.474,0.16,1.108,0.669,-0.569,0.1,1.238,0.002,-0.004,-0.002,0.006,0.002,-0.004,-0.002,0.006
1.018,-1.008,0.01,2.026,0.692,-0.722,-0.03,1.414,0.557,-0.548,0.009,1.105,0.677,-0.674,0.003,1.351,0.003,-0.003,0.0,0.006,0.001,-0.004,-0.003,0.005
1.022,-0.97,0.052,1.992,0.77,-0.705,0.065,1.475,0.582,-0.546,0.036,1.128,0.716,-0.646,0.07,1.362,0.003,-0.002,0.001,0.005,0.001,-0.003,-0.002,0.004
0.466,-0.595,-0.129,1.061,0.63,-0.695,-0.065,1.325,0.004,-0.003,0.001,0.007,0.002,-0.003,-0.001,0.005,0.87,-0.942,-0.072,1.812,1.152,-1.14,0.012,2.292
0.824,-0.982,-0.158,1.806,1.042,-1.168,-0.126,2.21,0.926,-1.091,-0.165,2.017,0.677,-0.744,-0.067,1.421,0.469,-0.608,-0.139,1.077,0.641,-0.741,-0.1,1.382
0.954,-0.871,0.083,1.825,1.206,-1.04,0.166,2.246,1.004,-0.967,0.037,1.971,0.824,-0.686,0.138,1.51,0.637,-0.536,0.101,1.173,0.77,-0.682,0.088,1.452
0.852,-0.916,-0.064,1.768,1.16,-1.14,0.02,2.3,0.986,-1.044,-0.058,2.03,0.694,-0.726,-0.032,1.42,0.485,-0.565,-0.08,1.05,0.636,-0.732,-0.096,1.368
1.004,-1.01,-0.006,2.014,0.671,-0.716,-0.045,1.387,0.58,-0.514,0.066,1.094,0.65,-0.648,0.002,1.298,0.001,-0.004,-0.003,0.005,0.002,-0.003,-0.001,0.005
0.97,-0.916,0.054,1.886,1.114,-1.128,-0.014,2.242,1.03,-1.014,0.016,2.044,0.732,-0.758,-0.026,1.49,0.604,-0.51,0.094,1.114,0.708,-0.693,0.015,1.401
0.94,-0.878,0.062,1.818,1.106,-1.054,0.052,2.16,1.014,-1.012,0.002,2.026,0.716,-0.708,0.008,1.424,0.535,-0.603,-0.068,1.138,0.651,-0.723,-0.072,1.374
0.542,-0.575,-0.033,1.117,0.704,-0.712,-0.008,1.416,0.002,-0.004,-0.002,0.006,0.002,-0.004,-0.002,0.006,0.968,-0.932,0.036,1.9,1.19,-1.108,0.082,2.298
0.002,-0.004,-0.002,0.006,0.002,-0.003,-0.001,0.005,0.887,-0.938,-0.051,1.825,1.058,-1.135,-0.077,2.193,0.952,-1.018,-0.066,1.97,0.706,-0.672,0.034,1.378
1.066,-1.004,0.062,2.07,0.742,-0.732,0.01,1.474,0.519,-0.61,-0.091,1.129,0.652,-0.656,-0.004,1.308,0.002,-0.004,-0.002,0.006,0.002,-0.003,-0.001,0.005
0.93,-1.024,-0.094,1.954,0.638,-0.77,-0.132,1.408,0.492,-0.605,-0.113,1.097,0.658,-0.74,-0.082,1.398,0.003,-0.002,0.001,0.005,0.002,-0.003,-0.001,0.005
0.96,-0.964,-0.004,1.924,0.757,-0.744,0.013,1.501,0.578,-0.66,-0.082,1.238,0.659,-0.658,0.001,1.317,0.001,-0.004,-0.003,0.005,0.002,-0.003,-0.001,0.005
1.024,-0.922,0.102,1.946,0.696,-0.735,-0.039,1.431,0.518,-0.582,-0.064,1.1,0.673,-0.726,-0.053,1.399,0.002,-0.004,-0.002,0.006,0.002,-0.003,-0.001,0.005
0.6,-0.586,0.014,1.186,0.724,-0.662,0.062,1.386,0.002,-0.003,-0.001,0.005,0.002,-0.003,-0.001,0.005,0.848,-0.884,-0.036,1.732,1.141,-1.136,0.005,2.277
1.072,-1.008,0.064,2.08,0.799,-0.734,0.065,1.533,0.546,-0.591,-0.045,1.137,0.712,-0.735,-0.023,1.447,0.002,-0.003,-0.001,0.005,0.003,-0.003,0.0,0.006
0.526,-0.634,-0.108,1.16,0.716,-0.75,-0.034,1.466,0.002,-0.003,-0.001,0.005,0.003,-0.003,0.0,0.006,0.96,-0.946,0.014,1.906,1.124,-1.116,0.008,2.24
1.022,-0.957,0.065,1.979,0.818,-0.626,0.192,1.444,0.632,-0.575,0.057,1.207,0.732,-0.652,0.08,1.384,0.002,-0.003,-0.001,0.005,0.002,-0.003,-0.001,0.005
1.073,-1.0,0.073,2.073,0.738,-0.734,0.004,1.472,0.508,-0.526,-0.018,1.034,0.632,-0.65,-0.018,1.282,0.001,-0.004,-0.003,0.005,0.002,-0.003,-0.001,0.005
0.54,-0.51,0.03,1.05,0.653,-0.644,0.009,1.297,0.001,-0.004,-0.003,0.005,0.002,-0.003,-0.001,0.005,0.918,-0.843,0.075,1.761,1.258,-1.06,0.198,2.318
0.978,-1.03,-0.052,2.008,0.736,-0.806,-0.07,1.542,0.49,-0.66,-0.17,1.15,0.696,-0.699,-0.003,1.395,0.001,-0.004,-0.003,0.005,0.002,-0.003,-0.001,0.005
0.578,-0.58,-0.002,1.158,0.679,-0.668,0.011,1.347,0.002,-0.004,-0.002,0.006,0.002,-0.002,0.0,0.004,0.885,-0.932,-0.047,1.817,1.103,-1.171,-0.068,2.274
1.044,-1.024,0.02,2.068,0.75,-0.739,0.011,1.489,0.528,-0.602,-0.074,1.13,0.632,-0.725,-0.093,1.357,0.001,-0.004,-0.003,0.005,0.002,-0.004,-0.002,0.006
0.978,-1.018,-0.04,1.996,0.768,-0.726,0.042,1.494,0.622,-0.574,0.048,1.196,0.744,-0.696,0.048,1.44,0.003,-0.004,-0.001,0.007,0.003,-0.003,0.0,0.006
1.09,-1.159,-0.069,2.249,0.978,-1.044,-0.066,2.022,0.766,-0.746,0.02,1.512,0.612,-0.528,0.084,1.14,0.683,-0.652,0.031,1.335,0.001,-0.004,-0.003,0.005
0.582,-0.504,0.078,1.086,0.659,-0.648,0.011,1.307,0.0,-0.004,-0.004,0.004,0.001,-0.004,-0.003,0.005,0.911,-0.896,0.015,1.807,1.133,-1.153,-0.02,2.286
0.507,-0.567,-0.06,1.074,0.651,-0.708,-0.057,1.359,-0.001,-0.005,-0.006,0.004,0.001,-0.004,-0.003,0.005,0.826,-1.014,-0.188,1.84,1.093,-1.208,-0.115,2.301
1.173,-1.071,0.102,2.244,1.062,-0.996,0.066,2.058,0.789,-0.766,0.023,1.555,0.594,-0.56,0.034,1.154,0.766,-0.696,0.07,1.462,0.004,-0.003,0.001,0.007
0.543,-0.605,-0.062,1.148,0.757,-0.73,0.027,1.487,0.002,-0.003,-0.001,0.005,0.003,-0.003,0.0,0.006,0.908,-0.94,-0.032,1.848,1.172,-1.165,0.007,2.337
0.91,-0.924,-0.014,1.834,1.084,-1.117,-0.033,2.201,1.004,-1.01,-0.006,2.014,0.668,-0.697,-0.029,1.365,0.598,-0.512,0.086,1.11,0.726,-0.625,0.101,1.351
0.519,-0.648,-0.129,1.167,0.692,-0.745,-0.053,1.437,0.001,-0.004,-0.003,0.005,0.002,-0.003,-0.001,0.005,0.875,-0.952,-0.077,1.827,1.112,-1.24,-0.128,2.352
1.056,-1.022,0.034,2.078,0.708,-0.75,-0.042,1.458,0.506,-0.569,-0.063,1.075,0.679,-0.697,-0.018,1.376,0.001,-0.004,-0.003,0.005,0.004,-0.003,0.001,0.007
0.884,-0.91,-0.026,1.794,1.109,-1.131,-0.022,2.24,0.992,-0.963,0.029,1.955,0.69,-0.712,-0.022,1.402,0.485,-0.646,-0.161,1.131,0.612,-0.714,-0.102,1.326
1.016,-0.983,0.033,1.999,0.751,-0.737,0.014,1.488,0.596,-0.638,-0.042,1.234,0.755,-0.754,0.001,1.509,0.002,-0.003,-0.001,0.005,0.002,-0.003,-0.001,0.005
1.022,-1.01,0.012,2.032,0.73,-0.734,-0.004,1.464,0.492,-0.573,-0.081,1.065,0.604,-0.658,-0.054,1.262,0.001,-0.004,-0.003,0.005,0.001,-0.004,-0.003,0.005
0.856,-0.875,-0.019,1.731,1.024,-1.113,-0.089,2.137,0.897,-1.008,-0.111,1.905,0.718,-0.729,-0.011,1.447,0.511,-0.606,-0.095,1.117,0.685,-0.686,-0.001,1.371
0.535,-0.554,-0.019,1.089,0.683,-0.707,-0.024,1.39,0.001,-0.004,-0.003,0.005,0.003,-0.003,0.0,0.006,0.929,-0.965,-0.036,1.894,1.098,-1.161,-0.063,2.259
0.978,-1.073,-0.095,2.051,0.742,-0.861,-0.119,1.603,0.554,-0.66,-0.106,1.214,0.69,-0.749,-0.059,1.439,0.003,-0.002,0.001,0.005,0.002,-0.004,-0.002,0.006
0.984,-1.018,-0.034,2.002,0.694,-0.711,-0.017,1.405,0.55,-0.574,-0.024,1.124,0.69,-0.619,0.071,1.309,0.003,-0.003,0.0,0.006,0.003,-0.003,0.0,0.006
0.51,-0.532,-0.022,1.042,0.662,-0.62,0.042,1.282,-0.001,-0.004,-0.005,0.003,0.002,-0.003,-0.001,0.005,0.862,-0.829,0.033,1.691,1.086,-1.052,0.034,2.138
0.002,-0.003,-0.001,0.005,0.003,-0.003,0.0,0.006,0.881,-0.873,0.008,1.754,1.124,-1.142,-0.018,2.266,0.974,-1.02,-0.046,1.994,0.667,-0.709,-0.042,1.376
1.083,-1.022,0.061,2.105,0.796,-0.726,0.07,1.522,0.633,-0.524,0.109,1.157,0.683,-0.63,0.053,1.313,0.002,-0.003,-0.001,0.005,0.002,-0.003,-0.001,0.005
0.972,-0.902,0.07,1.874,1.137,-1.096,0.041,2.233,1.028,-0.992,0.036,2.02,0.808,-0.67,0.138,1.478,0.639,-0.55,0.089,1.189,0.724,-0.718,0.006,1.442
0.582,-0.52,0.062,1.102,0.676,-0.706,-0.03,1.382,0.002,-0.004,-0.002,0.006,0.001,-0.003,-0.002,0.004,0.911,-0.868,0.043,1.779,1.108,-1.04,0.068,2.148
0.552,-0.599,-0.047,1.151,0.732,-0.702,0.03,1.434,0.003,-0.003,0.0,0.006,0.002,-0.002,0.0,0.004,0.926,-0.951,-0.025,1.877,1.139,-1.173,-0.034,2.312
0.944,-1.058,-0.114,2.002,1.111,-1.174,-0.063,2.285,0.998,-1.01,-0.012,2.008,0.674,-0.718,-0.044,1.392,0.518,-0.642,-0.124,1.16,0.604,-0.752,-0.148,1.356
0.566,-0.526,0.04,1.092,0.708,-0.626,0.082,1.334,0.003,-0.002,0.001,0.005,0.002,-0.003,-0.001,0.005,0.868,-0.86,0.008,1.728,1.158,-1.018,0.14,2.176
1.024,-1.002,0.022,2.026,0.736,-0.772,-0.036,1.508,0.558,-0.609,-0.051,1.167,0.708,-0.77,-0.062,1.478,-0.001,-0.004,-0.005,0.003,0.002,-0.004,-0.002,0.006
0.986,-1.02,-0.034,2.006,0.666,-0.693,-0.027,1.359,0.497,-0.575,-0.078,1.072,0.626,-0.658,-0.032,1.284,0.002,-0.004,-0.002,0.006,0.001,-0.003,-0.002,0.004
0.548,-0.546,0.002,1.094,0.634,-0.732,-0.098,1.366,0.002,-0.003,-0.001,0.005,0.003,-0.003,0.0,0.006,0.822,-0.957,-0.135,1.779,1.085,-1.129,-0.044,2.214
0.976,-1.03,-0.054,2.006,0.776,-0.782,-0.006,1.558,0.59,-0.562,0.028,1.152,0.712,-0.74,-0.028,1.452,0.003,-0.003,0.0,0.006,0.002,-0.002,0.0,0.004
1.03,-1.04,-0.01,2.07,0.728,-0.756,-0.028,1.484,0.543,-0.558,-0.015,1.101,0.659,-0.728,-0.069,1.387,0.001,-0.003,-0.002,0.004,0.001,-0.003,-0.002,0.004
0.925,-0.948,-0.023,1.873,1.141,-1.15,-0.009,2.291,1.014,-0.987,0.027,2.001,0.73,-0.758,-0.028,1.488,0.508,-0.614,-0.106,1.122,0.68,-0.719,-0.039,1.399
1.008,-1.085,-0.077,2.093,0.676,-0.796,-0.12,1.472,0.553,-0.603,-0.05,1.156,0.716,-0.715,0.001,1.431,0.002,-0.004,-0.002,0.006,0.003,-0.002,0.001,0.005
1.084,-1.014,0.07,2.098,0.765,-0.749,0.016,1.514,0.639,-0.53,0.109,1.169,0.714,-0.708,0.006,1.422,0.001,-0.003,-0.002,0.004,0.002,-0.002,0.0,0.004
0.948,-1.008,-0.06,1.956,0.738,-0.754,-0.016,1.492,0.546,-0.54,0.006,1.086,0.678,-0.666,0.012,1.344,0.004,-0.003,0.001,0.007,0.002,-0.003,-0.001,0.005
0.921,-0.902,0.019,1.823,1.107,-1.151,-0.044,2.258,1.0,-1.05,-0.05,2.05,0.728,-0.709,0.019,1.437,0.576,-0.573,0.003,1.149,0.658,-0.717,-0.059,1.375
1.026,-0.906,0.12,1.932,0.768,-0.654,0.114,1.422,0.517,-0.524,-0.007,1.041,0.62,-0.634,-0.014,1.254,0.001,-0.004,-0.003,0.005,0.001,-0.004,-0.003,0.005
0.938,-0.952,-0.014,1.89,0.6,-0.701,-0.101,1.301,0.516,-0.569,-0.053,1.085,0.624,-0.644,-0.02,1.268,0.001,-0.004,-0.003,0.005,0.001,-0.004,-0.003,0.005
1.094,-1.066,0.028,2.16,0.775,-0.776,-0.001,1.551,0.584,-0.591,-0.007,1.175,0.683,-0.682,0.001,1.365,0.003,-0.003,0.0,0.006,0.002,-0.004,-0.002,0.006
1.086,-1.05,0.036,2.136,0.744,-0.754,-0.01,1.498,0.55,-0.626,-0.076,1.176,0.7,-0.766,-0.066,1.466,0.002,-0.003,-0.001,0.005,0.001,-0.003,-0.002,0.004
1.06,-1.042,0.018,2.102,0.756,-0.754,0.002,1.51,0.566,-0.558,0.008,1.124,0.658,-0.716,-0.058,1.374,0.001,-0.004,-0.003,0.005,0.002,-0.002,0.0,0.004
0.868,-0.806,0.062,1.674,1.097,-1.075,0.022,2.172,1.02,-0.99,0.03,2.01,0.811,-0.66,0.151,1.471,0.532,-0.492,0.04,1.024,0.659,-0.672,-0.013,1.331
0.926,-0.886,0.04,1.812,1.117,-1.157,-0.04,2.274,1.0,-1.004,-0.004,2.004,0.73,-0.712,0.018,1.442,0.588,-0.584,0.004,1.172,0.69,-0.691,-0.001,1.381
1.044,-1.004,0.04,2.048,0.72,-0.703,0.017,1.423,0.57,-0.5,0.07,1.07,0.683,-0.644,0.039,1.327,0.002,-0.003,-0.001,0.005,0.002,-0.003,-0.001,0.005
0.578,-0.598,-0.02,1.176,0.704,-0.703,0.001,1.407,0.001,-0.004,-0.003,0.005,0.001,-0.003,-0.002,0.004,0.93,-0.954,-0.024,1.884,1.141,-1.154,-0.013,2.295
0.62,-0.603,0.017,1.223,0.72,-0.752,-0.032,1.472,-0.001,-0.004,-0.005,0.003,0.001,-0.004,-0.003,0.005,0.918,-0.951,-0.033,1.869,1.089,-1.081,0.008,2.17
0.002,-0.004,-0.002,0.006,0.002,-0.003,-0.001,0.005,0.864,-0.857,0.007,1.721,1.084,-1.128,-0.044,2.212,1.022,-0.975,0.047,1.997,0.698,-0.752,-0.054,1.45
0.934,-0.939,-0.005,1.873,1.218,-1.098,0.12,2.316,1.032,-1.002,0.03,2.034,0.742,-0.712,0.03,1.454,0.608,-0.512,0.096,1.12,0.722,-0.676,0.046,1.398
0.996,-1.02,-0.024,2.016,0.762,-0.725,0.037,1.487,0.604,-0.626,-0.022,1.23,0.71,-0.737,-0.027,1.447,0.003,-0.002,0.001,0.005,0.002,-0.003,-0.001,0.005
0.986,-1.026,-0.04,2.012,0.714,-0.754,-0.04,1.468,0.586,-0.593,-0.007,1.179,0.666,-0.707,-0.041,1.373,0.002,-0.003,-0.001,0.005,0.003,-0.002,0.001,0.005
0.956,-1.03,-0.074,1.986,0.694,-0.764,-0.07,1.458,0.5,-0.636,-0.136,1.136,0.659,-0.718,-0.059,1.377,0.001,-0.004,-0.003,0.005,0.002,-0.004,-0.002,0.006
0.854,-0.95,-0.096,1.804,1.083,-1.128,-0.045,2.211,1.016,-1.034,-0.018,2.05,0.716,-0.727,-0.011,1.443,0.53,-0.617,-0.087,1.147,0.69,-0.723,-0.033,1.413
1.026,-1.016,0.01,2.042,0.696,-0.708,-0.012,1.404,0.481,-0.608,-0.127,1.089,0.636,-0.699,-0.063,1.335,0.002,-0.003,-0.001,0.005,0.002,-0.003,-0.001,0.005
0.003,-0.003,0.0,0.006,0.003,-0.002,0.001,0.005,0.938,-0.894,0.044,1.832,1.117,-1.117,0.0,2.234,1.113,-1.062,0.051,2.175,0.842,-0.72,0.122,1.562
0.932,-0.957,-0.025,1.889,1.084,-1.109,-0.025,2.193,0.98,-1.022,-0.042,2.002,0.734,-0.737,-0.003,1.471,0.616,-0.556,0.06,1.172,0.71,-0.65,0.06,1.36
0.926,-0.857,0.069,1.783,1.087,-1.144,-0.057,2.231,1.014,-1.026,-0.012,2.04,0.722,-0.722,0.0,1.444,0.594,-0.544,0.05,1.138,0.664,-0.652,0.012,1.316
0.518,-0.6,-0.082,1.118,0.694,-0.682,0.012,1.376,0.002,-0.002,0.0,0.004,0.002,-0.003,-0.001,0.005,0.877,-0.912,-0.035,1.789,1.142,-1.108,0.034,2.25
0.933,-0.894,0.039,1.827,1.159,-1.089,0.07,2.248,1.044,-0.981,0.063,2.025,0.761,-0.722,0.039,1.483,0.586,-0.558,0.028,1.144,0.734,-0.652,0.082,1.386
1.05,-1.008,0.042,2.058,0.763,-0.744,0.019,1.507,0.564,-0.64,-0.076,1.204,0.708,-0.705,0.003,1.413,0.002,-0.003,-0.001,0.005,0.001,-0.004,-0.003,0.005
0.864,-0.918,-0.054,1.782,1.116,-1.062,0.054,2.178,1.042,-1.012,0.03,2.054,0.762,-0.733,0.029,1.495,0.598,-0.564,0.034,1.162,0.732,-0.656,0.076,1.388
0.596,-0.526,0.07,1.122,0.694,-0.705,-0.011,1.399,0.001,-0.004,-0.003,0.005,0.002,-0.004,-0.002,0.006,0.97,-0.886,0.084,1.856,1.135,-1.117,0.018,2.252
1.0,-1.02,-0.02,2.02,0.732,-0.702,0.03,1.434,0.608,-0.597,0.011,1.205,0.692,-0.695,-0.003,1.387,0.002,-0.005,-0.003,0.007,0.003,-0.003,0.0,0.006
0.952,-1.006,-0.054,1.958,0.686,-0.741,-0.055,1.427,0.59,-0.518,0.072,1.108,0.744,-0.746,-0.002,1.49,0.001,-0.004,-0.003,0.005,0.003,-0.003,0.0,0.006
0.549,-0.528,0.021,1.077,0.654,-0.66,-0.006,1.314,0.0,-0.005,-0.005,0.005,0.002,-0.003,-0.001,0.005,0.944,-0.892,0.052,1.836,1.135,-1.146,-0.011,2.281
1.036,-0.979,0.057,2.015,0.706,-0.693,0.013,1.399,0.62,-0.568,0.052,1.188,0.674,-0.652,0.022,1.326,0.002,-0.002,0.0,0.004,0.001,-0.002,-0.001,0.003
0.921,-1.01,-0.089,1.931,0.671,-0.702,-0.031,1.373,0.528,-0.574,-0.046,1.102,0.708,-0.668,0.04,1.376,0.002,-0.003,-0.001,0.005,0.002,-0.003,-0.001,0.005
0.944,-1.086,-0.142,2.03,0.679,-0.768,-0.089,1.447,0.497,-0.585,-0.088,1.082,0.618,-0.695,-0.077,1.313,0.002,-0.003,-0.001,0.005,0.003,-0.003,0.0,0.006
0.538,-0.585,-0.047,1.123,0.726,-0.699,0.027,1.425,0.001,-0.004,-0.003,0.005,0.002,-0.004,-0.002,0.006,0.872,-0.894,-0.022,1.766,1.094,-1.136,-0.042,2.23
1.056,-1.079,-0.023,2.135,0.79,-0.812,-0.022,1.602,0.586,-0.715,-0.129,1.301,0.726,-0.762,-0.036,1.488,0.002,-0.003,-0.001,0.005,0.001,-0.004,-0.003,0.005
0.864,-0.916,-0.052,1.78,1.137,-1.097,0.04,2.234,1.01,-1.016,-0.006,2.026,0.814,-0.698,0.116,1.512,0.556,-0.623,-0.067,1.179,0.702,-0.75,-0.048,1.452
0.566,-0.658,-0.092,1.224,0.696,-0.792,-0.096,1.488,0.002,-0.003,-0.001,0.005,0.001,-0.003,-0.002,0.004,0.824,-0.928,-0.104,1.752,1.176,-1.122,0.054,2.298
0.938,-0.85,0.088,1.788,1.146,-1.075,0.071,2.221,1.014,-0.95,0.064,1.964,0.722,-0.703,0.019,1.425,0.59,-0.54,0.05,1.13,0.7,-0.747,-0.047,1.447
0.653,-0.542,0.111,1.195,0.71,-0.672,0.038,1.382,0.003,-0.004,-0.001,0.007,0.001,-0.003,-0.002,0.004,1.046,-0.9,0.146,1.946,1.194,-1.064,0.13,2.258
0.996,-0.988,0.008,1.984,0.77,-0.692,0.078,1.462,0.608,-0.516,0.092,1.124,0.64,-0.67,-0.03,1.31,0.002,-0.003,-0.001,0.005,0.003,-0.003,0.0,0.006
1.06,-0.993,0.067,2.053,0.786,-0.731,0.055,1.517,0.574,-0.512,0.062,1.086,0.712,-0.668,0.044,1.38,0.0,-0.005,-0.005,0.005,0.002,-0.003,-0.001,0.005
0.962,-1.04,-0.078,2.002,0.648,-0.752,-0.104,1.4,0.505,-0.556,-0.051,1.061,0.648,-0.709,-0.061,1.357,0.002,-0.004,-0.002,0.006,0.002,-0.003,-0.001,0.005
0.992,-0.96,0.032,1.952,1.19,-1.124,0.066,2.314,1.042,-1.018,0.024,2.06,0.79,-0.81,-0.02,1.6,0.61,-0.607,0.003,1.217,0.702,-0.74,-0.038,1.442
