max1,min1,mid1,amp1,max2,min2,mid2,amp2,max3,min3,mid3,amp3,max4,min4,mid4,amp4,max5,min5,mid5,amp5,max6,min6,mid6,amp6
1.095,-1.098,-0.003,2.193,1.385,-1.294,0.091,2.679,1.146,-1.164,-0.018,2.31,1.01,-1.022,-0.012,2.032,0.001,-0.004,-0.003,0.005,0.001,-0.004,-0.003,0.005
1.048,-1.112,-0.064,2.16,1.458,-1.397,0.061,2.855,1.178,-1.198,-0.02,2.376,0.97,-1.008,-0.038,1.978,0.001,-0.005,-0.004,0.006,0.002,-0.004,-0.002,0.006
1.212,-1.194,0.018,2.406,0.976,-0.995,-0.019,1.971,0.0,-0.004,-0.004,0.004,0.002,-0.004,-0.002,0.006,0.844,-0.772,0.072,1.616,0.816,-0.854,-0.038,1.67
1.268,-1.183,0.085,2.451,0.966,-1.028,-0.062,1.994,0.001,-0.003,-0.002,0.004,0.002,-0.003,-0.001,0.005,0.77,-0.77,0.0,1.54,0.816,-0.782,0.034,1.598
1.154,-1.068,0.086,2.222,1.446,-1.315,0.131,2.761,1.182,-1.226,-0.044,2.408,0.998,-0.969,0.029,1.967,0.002,-0.003,-0.001,0.005,0.002,-0.003,-0.001,0.005
1.094,-1.064,0.03,2.158,1.397,-1.358,0.039,2.755,1.22,-1.258,-0.038,2.478,0.962,-1.052,-0.09,2.014,0.003,-0.002,0.001,0.005,0.002,-0.004,-0.002,0.006
1.136,-1.122,0.014,2.258,1.358,-1.404,-0.046,2.762,1.126,-1.194,-0.068,2.32,0.907,-1.018,-0.111,1.925,0.001,-0.004,-0.003,0.005,0.002,-0.003,-0.001,0.005
1.105,-1.145,-0.04,2.25,1.44,-1.323,0.117,2.763,1.292,-1.175,0.117,2.467,0.946,-0.982,-0.036,1.928,0.002,-0.003,-0.001,0.005,0.003,-0.003,0.0,0.006
1.099,-1.062,0.037,2.161,1.448,-1.41,0.038,2.858,1.226,-1.22,0.006,2.446,1.016,-0.977,0.039,1.993,0.002,-0.004,-0.002,0.006,0.003,-0.002,0.001,0.005
1.419,-1.344,0.075,2.763,1.22,-1.202,0.018,2.422,1.008,-0.967,0.041,1.975,-0.001,-0.004,-0.005,0.003,0.003,-0.003,0.0,0.006,0.777,-0.76,0.017,1.537
1.076,-0.998,0.078,2.074,1.292,-1.351,-0.059,2.643,1.082,-1.172,-0.09,2.254,0.994,-0.898,0.096,1.892,0.001,-0.004,-0.003,0.005,0.003,-0.003,0.0,0.006
0.002,-0.004,-0.002,0.006,0.001,-0.003,-0.002,0.004,0.674,-0.768,-0.094,1.442,0.826,-0.839,-0.013,1.665,1.065,-1.101,-0.036,2.166,1.334,-1.365,-0.031,2.699
0.744,-0.847,-0.103,1.591,0.765,-0.904,-0.139,1.669,1.11,-1.188,-0.078,2.298,1.29,-1.4,-0.11,2.69,1.216,-1.246,-0.03,2.462,0.978,-1.04,-0.062,2.018
0.002,-0.004,-0.002,0.006,0.002,-0.002,0.0,0.004,0.864,-0.704,0.16,1.568,0.82,-0.804,0.016,1.624,1.088,-1.134,-0.046,2.222,1.395,-1.464,-0.069,2.859
1.076,-1.091,-0.015,2.167,1.405,-1.376,0.029,2.781,1.174,-1.162,0.012,2.336,0.986,-0.948,0.038,1.934,0.002,-0.003,-0.001,0.005,0.003,-0.002,0.001,0.005
1.344,-1.332,0.012,2.676,1.234,-1.167,0.067,2.401,1.018,-0.934,0.084,1.952,0.004,-0.002,0.002,0.006,0.002,-0.003,-0.001,0.005,0.834,-0.732,0.102,1.566
1.185,-1.151,0.034,2.336,0.92,-0.975,-0.055,1.895,0.001,-0.004,-0.003,0.005,0.002,-0.004,-0.002,0.006,0.702,-0.758,-0.056,1.46,0.759,-0.852,-0.093,1.611
0.002,-0.003,-0.001,0.005,0.001,-0.004,-0.003,0.005,0.708,-0.868,-0.16,1.576,0.797,-0.906,-0.109,1.703,1.085,-1.158,-0.073,2.243,1.379,-1.406,-0.027,2.785
1.194,-1.183,0.011,2.377,1.024,-0.959,0.065,1.983,0.002,-0.004,-0.002,0.006,0.001,-0.004,-0.003,0.005,0.759,-0.711,0.048,1.47,0.818,-0.786,0.032,1.604
1.226,-1.157,0.069,2.383,1.008,-0.979,0.029,1.987,0.002,-0.003,-0.001,0.005,0.003,-0.004,-0.001,0.007,0.838,-0.756,0.082,1.594,0.874,-0.798,0.076,1.672
0.734,-0.78,-0.046,1.514,0.87,-0.853,0.017,1.723,1.068,-1.09,-0.022,2.158,1.365,-1.387,-0.022,2.752,1.198,-1.236,-0.038,2.434,0.978,-0.973,0.005,1.951
0.757,-0.817,-0.06,1.574,0.858,-0.81,0.048,1.668,1.05,-1.112,-0.062,2.162,1.36,-1.369,-0.009,2.729,1.144,-1.248,-0.104,2.392,0.92,-1.008,-0.088,1.928
0.002,-0.003,-0.001,0.005,0.002,-0.004,-0.002,0.006,0.797,-0.707,0.09,1.504,0.879,-0.788,0.091,1.667,1.122,-1.091,0.031,2.213,1.358,-1.373,-0.015,2.731
1.093,-1.152,-0.059,2.245,1.468,-1.429,0.039,2.897,1.228,-1.274,-0.046,2.502,1.038,-0.969,0.069,2.007,0.002,-0.003,-0.001,0.005,0.003,-0.003,0.0,0.006
1.177,-1.286,-0.109,2.463,1.028,-0.98,0.048,2.008,0.002,-0.003,-0.001,0.005,0.001,-0.003,-0.002,0.004,0.686,-0.778,-0.092,1.464,0.832,-0.828,0.004,1.66
1.256,-1.038,0.218,2.294,1.028,-0.972,0.056,2.0,0.001,-0.004,-0.003,0.005,0.003,-0.002,0.001,0.005,0.791,-0.678,0.113,1.469,0.81,-0.732,0.078,1.542
1.112,-1.083,0.029,2.195,1.413,-1.352,0.061,2.765,1.188,-1.154,0.034,2.342,1.004,-0.944,0.06,1.948,0.003,-0.003,0.0,0.006,0.001,-0.004,-0.003,0.005
1.149,-1.093,0.056,2.242,1.371,-1.366,0.005,2.737,1.21,-1.194,0.016,2.404,1.028,-0.959,0.069,1.987,0.003,-0.001,0.002,0.004,0.002,-0.004,-0.002,0.006
1.15,-1.08,0.07,2.23,1.44,-1.419,0.021,2.859,1.226,-1.18,0.046,2.406,1.0,-0.993,0.007,1.993,0.001,-0.003,-0.002,0.004,0.002,-0.002,0.0,0.004
0.802,-0.848,-0.046,1.65,0.842,-0.86,-0.018,1.702,1.09,-1.137,-0.047,2.227,1.394,-1.409,-0.015,2.803,1.232,-1.308,-0.076,2.54,1.01,-1.079,-0.069,2.089
1.107,-1.143,-0.036,2.25,1.404,-1.36,0.044,2.764,1.232,-1.154,0.078,2.386,0.974,-1.01,-0.036,1.984,0.002,-0.003,-0.001,0.005,0.002,-0.003,-0.001,0.005
1.073,-1.046,0.027,2.119,1.402,-1.369,0.033,2.771,1.188,-1.179,0.009,2.367,0.944,-0.973,-0.029,1.917,0.003,-0.003,0.0,0.006,0.001,-0.004,-0.003,0.005
1.102,-1.022,0.08,2.124,1.343,-1.298,0.045,2.641,1.2,-1.23,-0.03,2.43,1.022,-0.934,0.088,1.956,0.002,-0.005,-0.003,0.007,0.001,-0.003,-0.002,0.004
1.232,-1.264,-0.032,2.496,1.042,-0.982,0.06,2.024,0.002,-0.004,-0.002,0.006,0.002,-0.002,0.0,0.004,0.858,-0.75,0.108,1.608,0.848,-0.873,-0.025,1.721
1.065,-1.152,-0.087,2.217,1.382,-1.43,-0.048,2.812,1.196,-1.152,0.044,2.348,0.931,-0.984,-0.053,1.915,0.003,-0.004,-0.001,0.007,0.002,-0.003,-0.001,0.005
0.002,-0.004,-0.002,0.006,0.002,-0.003,-0.001,0.005,0.77,-0.832,-0.062,1.602,0.798,-0.824,-0.026,1.622,1.108,-1.143,-0.035,2.251,1.423,-1.401,0.022,2.824
1.081,-1.083,-0.002,2.164,1.367,-1.376,-0.009,2.743,1.164,-1.2,-0.036,2.364,0.974,-0.99,-0.016,1.964,0.001,-0.004,-0.003,0.005,0.003,-0.002,0.001,0.005
1.109,-1.054,0.055,2.163,1.444,-1.366,0.078,2.81,1.28,-1.149,0.131,2.429,1.012,-1.018,-0.006,2.03,0.002,-0.003,-0.001,0.005,0.003,-0.003,0.0,0.006
1.142,-1.278,-0.136,2.42,0.964,-1.046,-0.082,2.01,0.002,-0.004,-0.002,0.006,0.001,-0.004,-0.003,0.005,0.744,-0.828,-0.084,1.572,0.822,-0.835,-0.013,1.657
0.783,-0.782,0.001,1.565,1.155,-1.114,0.041,2.269,1.338,-1.478,-0.14,2.816,1.224,-1.224,0.0,2.448,0.962,-1.056,-0.094,2.018,0.002,-0.003,-0.001,0.005
1.131,-1.153,-0.022,2.284,1.424,-1.425,-0.001,2.849,1.24,-1.196,0.044,2.436,0.978,-1.014,-0.036,1.992,0.003,-0.004,-0.001,0.007,0.002,-0.004,-0.002,0.006
1.206,-1.208,-0.002,2.414,1.01,-1.08,-0.07,2.09,0.001,-0.004,-0.003,0.005,0.002,-0.004,-0.002,0.006,0.744,-0.754,-0.01,1.498,0.805,-0.786,0.019,1.591
1.108,-1.142,-0.034,2.25,1.384,-1.38,0.004,2.764,1.118,-1.244,-0.126,2.362,0.95,-1.018,-0.068,1.968,0.001,-0.004,-0.003,0.005,0.002,-0.003,-0.001,0.005
1.103,-1.078,0.025,2.181,1.373,-1.385,-0.012,2.758,1.254,-1.153,0.101,2.407,1.058,-1.006,0.052,2.064,0.002,-0.003,-0.001,0.005,0.003,-0.002,0.001,0.005
1.129,-1.046,0.083,2.175,1.396,-1.276,0.12,2.672,1.19,-1.202,-0.012,2.392,0.988,-1.046,-0.058,2.034,0.002,-0.004,-0.002,0.006,0.003,-0.003,0.0,0.006
1.068,-1.088,-0.02,2.156,1.306,-1.396,-0.09,2.702,1.204,-1.256,-0.052,2.46,0.966,-1.048,-0.082,2.014,0.001,-0.004,-0.003,0.005,0.002,-0.002,0.0,0.004
0.001,-0.004,-0.003,0.005,0.002,-0.003,-0.001,0.005,0.828,-0.686,0.142,1.514,0.842,-0.794,0.048,1.636,1.149,-1.06,0.089,2.209,1.393,-1.333,0.06,2.726
1.122,-1.157,-0.035,2.279,1.384,-1.456,-0.072,2.84,1.179,-1.232,-0.053,2.411,0.974,-1.014,-0.04,1.988,0.001,-0.005,-0.004,0.006,0.002,-0.003,-0.001,0.005
1.198,-1.332,-0.134,2.53,0.964,-0.998,-0.034,1.962,0.001,-0.004,-0.003,0.005,0.002,-0.002,0.0,0.004,0.73,-0.802,-0.072,1.532,0.866,-0.814,0.052,1.68
1.066,-1.096,-0.03,2.162,1.306,-1.458,-0.152,2.764,1.14,-1.318,-0.178,2.458,0.91,-1.042,-0.132,1.952,0.001,-0.004,-0.003,0.005,0.003,-0.004,-0.001,0.007
1.143,-1.114,0.029,2.257,1.46,-1.48,-0.02,2.94,1.288,-1.248,0.04,2.536,0.954,-1.048,-0.094,2.002,0.003,-0.004,-0.001,0.007,0.002,-0.004,-0.002,0.006
0.807,-0.824,-0.017,1.631,1.099,-1.119,-0.02,2.218,1.337,-1.306,0.031,2.643,1.228,-1.177,0.051,2.405,0.982,-1.006,-0.024,1.988,0.001,-0.004,-0.003,0.005
1.112,-1.179,-0.067,2.291,1.33,-1.504,-0.174,2.834,1.164,-1.278,-0.114,2.442,0.925,-1.014,-0.089,1.939,0.002,-0.003,-0.001,0.005,0.002,-0.003,-0.001,0.005
1.438,-1.502,-0.064,2.94,1.308,-1.365,-0.057,2.673,1.022,-1.008,0.014,2.03,0.002,-0.004,-0.002,0.006,0.003,-0.002,0.001,0.005,0.878,-0.794,0.084,1.672
1.058,-1.065,-0.007,2.123,1.383,-1.362,0.021,2.745,1.216,-1.156,0.06,2.372,0.899,-0.934,-0.035,1.833,0.003,-0.004,-0.001,0.007,0.002,-0.004,-0.002,0.006
0.802,-0.8,0.002,1.602,0.866,-0.829,0.037,1.695,1.121,-1.068,0.053,2.189,1.476,-1.355,0.121,2.831,1.206,-1.272,-0.066,2.478,1.018,-0.957,0.061,1.975
1.052,-1.048,0.004,2.1,1.323,-1.427,-0.104,2.75,1.222,-1.162,0.06,2.384,1.032,-0.99,0.042,2.022,0.001,-0.004,-0.003,0.005,0.002,-0.002,0.0,0.004
1.139,-1.137,0.002,2.276,1.391,-1.417,-0.026,2.808,1.163,-1.358,-0.195,2.521,0.948,-1.0,-0.052,1.948,0.002,-0.003,-0.001,0.005,0.002,-0.003,-0.001,0.005
1.108,-1.117,-0.009,2.225,1.427,-1.466,-0.039,2.893,1.2,-1.242,-0.042,2.442,0.99,-1.026,-0.036,2.016,0.001,-0.003,-0.002,0.004,0.001,-0.003,-0.002,0.004
1.11,-1.194,-0.084,2.304,1.379,-1.476,-0.097,2.855,1.153,-1.22,-0.067,2.373,1.02,-1.002,0.018,2.022,0.001,-0.004,-0.003,0.005,0.002,-0.002,0.0,0.004
1.07,-1.2,-0.13,2.27,1.296,-1.446,-0.15,2.742,1.162,-1.294,-0.132,2.456,1.062,-1.042,0.02,2.104,0.002,-0.003,-0.001,0.005,0.003,-0.003,0.0,0.006
0.805,-0.786,0.019,1.591,0.885,-0.852,0.033,1.737,1.132,-1.13,0.002,2.262,1.41,-1.49,-0.08,2.9,1.196,-1.29,-0.094,2.486,1.002,-1.077,-0.075,2.079
0.794,-0.836,-0.042,1.63,1.064,-1.158,-0.094,2.222,1.377,-1.47,-0.093,2.847,1.21,-1.266,-0.056,2.476,1.038,-1.09,-0.052,2.128,0.003,-0.002,0.001,0.005
1.072,-1.083,-0.011,2.155,1.37,-1.395,-0.025,2.765,1.147,-1.22,-0.073,2.367,0.956,-0.991,-0.035,1.947,0.002,-0.004,-0.002,0.006,0.003,-0.003,0.0,0.006
1.095,-1.12,-0.025,2.215,1.388,-1.348,0.04,2.736,1.228,-1.155,0.073,2.383,0.988,-0.962,0.026,1.95,0.003,-0.003,0.0,0.006,0.002,-0.003,-0.001,0.005
1.0,-0.946,0.054,1.946,0.001,-0.004,-0.003,0.005,0.001,-0.004,-0.003,0.005,0.832,-0.762,0.07,1.594,0.803,-0.8,0.003,1.603,1.038,-1.097,-0.059,2.135
1.088,-1.101,-0.013,2.189,1.419,-1.349,0.07,2.768,1.208,-1.208,0.0,2.416,0.986,-0.96,0.026,1.946,0.001,-0.004,-0.003,0.005,0.001,-0.004,-0.003,0.005
0.003,-0.003,0.0,0.006,0.002,-0.003,-0.001,0.005,0.744,-0.819,-0.075,1.563,0.846,-0.804,0.042,1.65,1.087,-1.121,-0.034,2.208,1.431,-1.338,0.093,2.769
1.234,-1.126,0.108,2.36,1.458,-1.382,0.076,2.84,1.272,-1.194,0.078,2.466,0.994,-1.026,-0.032,2.02,-0.001,-0.005,-0.006,0.004,0.002,-0.002,0.0,0.004
0.81,-0.823,-0.013,1.633,1.15,-1.075,0.075,2.225,1.494,-1.369,0.125,2.863,1.27,-1.218,0.052,2.488,0.972,-1.002,-0.03,1.974,0.001,-0.004,-0.003,0.005
0.772,-0.743,0.029,1.515,0.788,-0.772,0.016,1.56,1.15,-0.976,0.174,2.126,1.452,-1.264,0.188,2.716,1.21,-1.127,0.083,2.337,1.022,-0.941,0.081,1.963
1.115,-1.054,0.061,2.169,1.468,-1.304,0.164,2.772,1.304,-1.175,0.129,2.479,1.032,-0.985,0.047,2.017,0.002,-0.004,-0.002,0.006,0.001,-0.004,-0.003,0.005
0.842,-0.794,0.048,1.636,0.875,-0.831,0.044,1.706,1.139,-1.202,-0.063,2.341,1.49,-1.464,0.026,2.954,1.304,-1.246,0.058,2.55,0.99,-1.054,-0.064,2.044
1.134,-1.04,0.094,2.174,1.446,-1.405,0.041,2.851,1.276,-1.244,0.032,2.52,1.018,-0.941,0.077,1.959,0.004,-0.002,0.002,0.006,0.002,-0.004,-0.002,0.006
1.13,-1.103,0.027,2.233,1.403,-1.431,-0.028,2.834,1.218,-1.212,0.006,2.43,1.077,-0.986,0.091,2.063,0.004,0.001,0.005,0.003,0.003,-0.002,0.001,0.005
1.155,-1.21,-0.055,2.365,0.9,-1.006,-0.106,1.906,0.002,-0.004,-0.002,0.006,0.003,-0.002,0.001,0.005,0.784,-0.723,0.061,1.507,0.771,-0.782,-0.011,1.553
1.087,-1.093,-0.006,2.18,1.419,-1.348,0.071,2.767,1.16,-1.252,-0.092,2.412,0.978,-0.967,0.011,1.945,0.001,-0.004,-0.003,0.005,0.003,-0.003,0.0,0.006
1.163,-1.123,0.04,2.286,1.425,-1.355,0.07,2.78,1.238,-1.238,0.0,2.476,1.028,-1.046,-0.018,2.074,-0.004,-0.007,-0.011,0.003,0.003,-0.002,0.001,0.005
1.113,-1.13,-0.017,2.243,1.384,-1.35,0.034,2.734,1.18,-1.24,-0.06,2.42,1.022,-0.992,0.03,2.014,0.002,-0.002,0.0,0.004,0.003,-0.002,0.001,0.005
1.05,-1.044,0.006,2.094,1.342,-1.308,0.034,2.65,1.218,-1.088,0.13,2.306,0.958,-0.924,0.034,1.882,0.003,-0.002,0.001,0.005,0.002,-0.004,-0.002,0.006
1.104,-1.146,-0.042,2.25,1.349,-1.404,-0.055,2.753,1.202,-1.232,-0.03,2.434,1.034,-0.963,0.071,1.997,0.001,-0.005,-0.004,0.006,0.001,-0.003,-0.002,0.004
0.789,-0.876,-0.087,1.665,0.854,-0.941,-0.087,1.795,1.113,-1.094,0.019,2.207,1.339,-1.424,-0.085,2.763,1.185,-1.266,-0.081,2.451,1.024,-0.998,0.026,2.022
1.16,-1.161,-0.001,2.321,1.425,-1.432,-0.007,2.857,1.32,-1.206,0.114,2.526,1.008,-1.072,-0.064,2.08,0.002,-0.003,-0.001,0.005,0.003,-0.004,-0.001,0.007
1.173,-1.262,-0.089,2.435,0.964,-1.026,-0.062,1.99,0.001,-0.004,-0.003,0.005,0.001,-0.003,-0.002,0.004,0.748,-0.748,0.0,1.496,0.828,-0.802,0.026,1.63
1.122,-1.192,-0.07,2.314,0.96,-1.054,-0.094,2.014,0.001,-0.004,-0.003,0.005,0.002,-0.003,-0.001,0.005,0.774,-0.835,-0.061,1.609,0.791,-0.819,-0.028,1.61
1.125,-1.06,0.065,2.185,1.397,-1.318,0.079,2.715,1.25,-1.202,0.048,2.452,0.912,-0.967,-0.055,1.879,0.001,-0.005,-0.004,0.006,0.002,-0.003,-0.001,0.005
1.113,-1.11,0.003,2.223,1.474,-1.377,0.097,2.851,1.357,-1.236,0.121,2.593,0.988,-0.991,-0.003,1.979,0.001,-0.004,-0.003,0.005,0.001,-0.004,-0.003,0.005
1.153,-1.24,-0.087,2.393,1.01,-0.963,0.047,1.973,0.0,-0.005,-0.005,0.005,0.002,-0.004,-0.002,0.006,0.769,-0.806,-0.037,1.575,0.836,-0.837,-0.001,1.673
1.192,-1.206,-0.014,2.398,0.972,-0.994,-0.022,1.966,0.003,-0.003,0.0,0.006,0.002,-0.004,-0.002,0.006,0.716,-0.774,-0.058,1.49,0.8,-0.867,-0.067,1.667
1.228,-1.147,0.081,2.375,1.028,-0.941,0.087,1.969,0.004,-0.002,0.002,0.006,0.002,-0.003,-0.001,0.005,0.783,-0.741,0.042,1.524,0.814,-0.725,0.089,1.539
1.137,-1.123,0.014,2.26,1.405,-1.341,0.064,2.746,1.242,-1.216,0.026,2.458,1.006,-0.985,0.021,1.991,0.004,-0.002,0.002,0.006,0.003,-0.003,0.0,0.006
1.103,-1.179,-0.076,2.282,1.366,-1.44,-0.074,2.806,1.174,-1.262,-0.088,2.436,0.956,-1.044,-0.088,2.0,0.001,-0.004,-0.003,0.005,0.002,-0.002,0.0,0.004
1.098,-1.125,-0.027,2.223,1.328,-1.46,-0.132,2.788,1.192,-1.28,-0.088,2.472,1.012,-0.964,0.048,1.976,-0.002,-0.004,-0.006,0.002,0.002,-0.002,0.0,0.004
0.759,-0.725,0.034,1.484,0.806,-0.79,0.016,1.596,1.052,-1.149,-0.097,2.201,1.355,-1.346,0.009,2.701,1.194,-1.163,0.031,2.357,0.968,-0.952,0.016,1.92
1.226,-1.21,0.016,2.436,0.926,-0.963,-0.037,1.889,0.003,-0.002,0.001,0.005,0.002,-0.003,-0.001,0.005,0.734,-0.689,0.045,1.423,0.82,-0.764,0.056,1.584
1.002,-1.108,-0.106,2.11,1.365,-1.385,-0.02,2.75,1.161,-1.218,-0.057,2.379,1.01,-1.002,0.008,2.012,0.003,-0.002,0.001,0.005,0.003,-0.003,0.0,0.006
1.086,-1.06,0.026,2.146,1.389,-1.362,0.027,2.751,1.174,-1.208,-0.034,2.382,0.942,-0.924,0.018,1.866,0.003,-0.003,0.0,0.006,0.001,-0.004,-0.003,0.005
1.152,-1.098,0.054,2.25,1.47,-1.442,0.028,2.912,1.29,-1.208,0.082,2.498,0.998,-0.959,0.039,1.957,0.0,-0.005,-0.005,0.005,0.003,-0.002,0.001,0.005
1.154,-1.325,-0.171,2.479,0.97,-1.042,-0.072,2.012,0.001,-0.004,-0.003,0.005,0.002,-0.004,-0.002,0.006,0.804,-0.815,-0.011,1.619,0.836,-0.837,-0.001,1.673
1.276,-1.206,0.07,2.482,0.97,-0.944,0.026,1.914,0.001,-0.004,-0.003,0.005,0.002,-0.003,-0.001,0.005,0.854,-0.735,0.119,1.589,0.852,-0.837,0.015,1.689
1.183,-1.194,-0.011,2.377,0.972,-0.959,0.013,1.931,0.0,-0.004,-0.004,0.004,0.001,-0.004,-0.003,0.005,0.704,-0.796,-0.092,1.5,0.79,-0.827,-0.037,1.617
1.091,-1.153,-0.062,2.244,1.432,-1.389,0.043,2.821,1.196,-1.192,0.004,2.388,0.988,-1.016,-0.028,2.004,0.002,-0.003,-0.001,0.005,0.003,-0.003,0.0,0.006
-0.001,-0.005,-0.006,0.004,0.001,-0.003,-0.002,0.004,0.824,-0.716,0.108,1.54,0.799,-0.719,0.08,1.518,1.114,-1.03,0.084,2.144,1.429,-1.29,0.139,2.719
1.168,-1.149,0.019,2.317,1.488,-1.298,0.19,2.786,1.198,-1.198,0.0,2.396,1.006,-0.989,0.017,1.995,0.0,-0.004,-0.004,0.004,0.003,-0.004,-0.001,0.007
1.196,-1.226,-0.03,2.422,0.958,-1.01,-0.052,1.968,0.002,-0.003,-0.001,0.005,0.002,-0.003,-0.001,0.005,0.816,-0.764,0.052,1.58,0.826,-0.839,-0.013,1.665
1.13,-1.091,0.039,2.221,1.44,-1.318,0.122,2.758,1.298,-1.148,0.15,2.446,1.042,-0.972,0.07,2.014,0.001,-0.004,-0.003,0.005,0.002,-0.003,-0.001,0.005
1.079,-1.17,-0.091,2.249,1.411,-1.432,-0.021,2.843,1.232,-1.248,-0.016,2.48,1.036,-1.016,0.02,2.052,0.003,-0.002,0.001,0.005,0.003,-0.002,0.001,0.005
0.001,-0.004,-0.003,0.005,0.002,-0.003,-0.001,0.005,0.732,-0.75,-0.018,1.482,0.814,-0.798,0.016,1.612,1.127,-1.044,0.083,2.171,1.411,-1.339,0.072,2.75
0.764,-0.892,-0.128,1.656,0.824,-0.86,-0.036,1.684,1.07,-1.096,-0.026,2.166,1.363,-1.356,0.007,2.719,1.228,-1.256,-0.028,2.484,1.008,-0.975,0.033,1.983
1.095,-1.056,0.039,2.151,1.434,-1.367,0.067,2.801,1.218,-1.151,0.067,2.369,0.986,-0.975,0.011,1.961,0.002,-0.003,-0.001,0.005,0.002,-0.003,-0.001,0.005
0.002,-0.003,-0.001,0.005,0.002,-0.004,-0.002,0.006,0.807,-0.768,0.039,1.575,0.814,-0.792,0.022,1.606,1.115,-1.068,0.047,2.183,1.41,-1.368,0.042,2.778
1.076,-1.095,-0.019,2.171,1.397,-1.368,0.029,2.765,1.254,-1.206,0.048,2.46,1.048,-1.032,0.016,2.08,0.002,-0.003,-0.001,0.005,0.002,-0.003,-0.001,0.005
0.844,-0.798,0.046,1.642,0.878,-0.82,0.058,1.698,1.134,-1.097,0.037,2.231,1.434,-1.361,0.073,2.795,1.232,-1.192,0.04,2.424,1.006,-1.05,-0.044,2.056
1.03,-1.122,-0.092,2.152,1.32,-1.429,-0.109,2.749,1.155,-1.19,-0.035,2.345,0.976,-0.989,-0.013,1.965,0.002,-0.002,0.0,0.004,0.002,-0.004,-0.002,0.006
1.071,-1.131,-0.06,2.202,1.373,-1.444,-0.071,2.817,1.224,-1.256,-0.032,2.48,1.03,-1.034,-0.004,2.064,0.001,-0.004,-0.003,0.005,0.002,-0.003,-0.001,0.005
0.681,-0.748,-0.067,1.429,0.777,-0.796,-0.019,1.573,1.113,-1.129,-0.016,2.242,1.355,-1.356,-0.001,2.711,1.214,-1.216,-0.002,2.43,0.94,-0.916,0.024,1.856
1.123,-1.014,0.109,2.137,1.35,-1.304,0.046,2.654,1.2,-1.069,0.131,2.269,0.974,-0.904,0.07,1.878,0.001,-0.004,-0.003,0.005,0.002,-0.003,-0.001,0.005
1.091,-1.111,-0.02,2.202,1.351,-1.386,-0.035,2.737,1.1,-1.24,-0.14,2.34,0.974,-0.986,-0.012,1.96,0.003,-0.002,0.001,0.005,0.003,-0.003,0.0,0.006
1.12,-1.144,-0.024,2.264,1.381,-1.415,-0.034,2.796,1.204,-1.264,-0.06,2.468,1.042,-1.012,0.03,2.054,0.001,-0.003,-0.002,0.004,0.001,-0.003,-0.002,0.004
1.068,-1.133,-0.065,2.201,1.348,-1.448,-0.1,2.796,1.183,-1.246,-0.063,2.429,0.964,-1.006,-0.042,1.97,0.002,-0.004,-0.002,0.006,0.001,-0.004,-0.003,0.005
1.104,-1.132,-0.028,2.236,1.361,-1.456,-0.095,2.817,1.145,-1.228,-0.083,2.373,0.956,-0.994,-0.038,1.95,-0.001,-0.005,-0.006,0.004,0.003,-0.003,0.0,0.006
0.816,-0.816,0.0,1.632,1.13,-1.076,0.054,2.206,1.387,-1.369,0.018,2.756,1.216,-1.21,0.006,2.426,0.958,-0.988,-0.03,1.946,0.002,-0.004,-0.002,0.006
1.038,-1.083,-0.045,2.121,1.383,-1.344,0.039,2.727,1.276,-1.158,0.118,2.434,1.024,-0.953,0.071,1.977,0.003,-0.003,0.0,0.006,0.002,-0.002,0.0,0.004
0.002,-0.004,-0.002,0.006,0.002,-0.003,-0.001,0.005,0.702,-0.776,-0.074,1.478,0.805,-0.833,-0.028,1.638,1.04,-1.095,-0.055,2.135,1.308,-1.425,-0.117,2.733
1.114,-1.084,0.03,2.198,1.45,-1.418,0.032,2.868,1.32,-1.146,0.174,2.466,1.038,-1.038,0.0,2.076,0.001,-0.004,-0.003,0.005,0.003,-0.003,0.0,0.006
1.188,-1.165,0.023,2.353,0.98,-1.02,-0.04,2.0,0.002,-0.004,-0.002,0.006,0.001,-0.004,-0.003,0.005,0.814,-0.747,0.067,1.561,0.798,-0.837,-0.039,1.635
1.073,-1.111,-0.038,2.184,1.31,-1.384,-0.074,2.694,1.113,-1.208,-0.095,2.321,0.956,-0.967,-0.011,1.923,0.002,-0.003,-0.001,0.005,0.002,-0.003,-0.001,0.005
1.13,-1.058,0.072,2.188,1.353,-1.321,0.032,2.674,1.242,-1.103,0.139,2.345,1.012,-0.972,0.04,1.984,-0.001,-0.004,-0.005,0.003,0.002,-0.003,-0.001,0.005
1.088,-1.062,0.026,2.15,1.407,-1.345,0.062,2.752,1.123,-1.188,-0.065,2.311,1.008,-1.0,0.008,2.008,0.003,-0.003,0.0,0.006,0.003,-0.002,0.001,0.005
1.387,-1.426,-0.039,2.813,1.266,-1.181,0.085,2.447,0.938,-0.94,-0.002,1.878,0.003,-0.001,0.002,0.004,0.002,-0.003,-0.001,0.005,0.77,-0.703,0.067,1.473
1.304,-1.134,0.17,2.438,1.079,-0.894,0.185,1.973,-0.001,-0.006,-0.007,0.005,0.003,-0.002,0.001,0.005,0.818,-0.784,0.034,1.602,0.784,-0.786,-0.002,1.57
1.194,-1.222,-0.028,2.416,1.032,-1.0,0.032,2.032,0.002,-0.003,-0.001,0.005,0.002,-0.004,-0.002,0.006,0.704,-0.821,-0.117,1.525,0.765,-0.812,-0.047,1.577
